id,title,upload_date,duration,url,description
TwihZc42jw4,Why Japanese Locals Line Up at 5 AM Just for This Fluffy Egg Breakfast!,20260621,6103,https://www.youtube.com/watch?v=TwihZc42jw4,"Shop name　Yawaragi
Map　https://maps.app.goo.gl/PRJ3Rsh1DHukpwmn7
Address　Tagoto Plaza Building 1F, 1-3-12 Shinsaibashisuji, Chuo-ku, Osaka-shi, Osaka Prefecture

Shop name　Osaka Fukuchan Ramen Tsukamoto store
Map　https://maps.app.goo.gl/EaZN1oRZUNvqGe8N8
Address　3-2-3 Tsukamoto, Yodogawa-ku, Osaka-shi, Osaka

Shop Name　Tosao Shoten
Map　https://maps.app.goo.gl/8Yn3zg9QYeRjoezz8
Address　476-4 Akaoka-cho, Konan City, Kochi Prefecture　

※ Please note that the information in this video is accurate as of the time of filming.


Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Food #Japan #JapaneseStreetFood"
zJAUUU_1p28,Delivery Ramen at Your House?! A Nighttime Food Truck Serving Bowls Outside Home!,20260621,1260,https://www.youtube.com/watch?v=zJAUUU_1p28,"Shop Name　Ramen Denko
Instagram　https://www.instagram.com/denko511/

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:39 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#foodstall #ramen #japanesestreetfood"
JuAJKV2ZYTg,Routine of a Japanese Udon Master! Waking Up at 4 AM to Boil 200 lbs of Secret Bonito Dashi,20260620,2055,https://www.youtube.com/watch?v=JuAJKV2ZYTg,"Shop name　Udonbō Takamatsu Main Store
Map　https://maps.app.goo.gl/xwuogGYiVMtFgiVP6?g_st=ic
Address　8-19 Kameicho, Takamatsu City, Kagawa Prefecture　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:44 Main content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Udon #Tempura #JapaneseStreetFood"
q6g76fJ704c,Crazy Busy Japanese Diner! Serving 300 Golden Pork Cutlet Bowls & 100 lbs of Legendary Dashi Daily,20260619,1536,https://www.youtube.com/watch?v=q6g76fJ704c,"Shop Name　Konan Soba
Map　https://goo.gl/maps/4JBoVAaDoNd1eekr6
Address　Okamoto 1-11-18, Higashi Nada-ku, Kobe-shi, Hyogo

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview
0:40 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Soba #PorkCutletBowl #JapaneseStreetFood"
ghzT806wTjM,How This Indian Owner and His Japanese Wife Run a Tiny Curry Shop with Giant Portions,20260619,2587,https://www.youtube.com/watch?v=ghzT806wTjM,"Shop Name　Spice Magic
Map　https://maps.app.goo.gl/K6441H9qasAwPzfu6
Address　3-18-2 Omachi Nishi, Asaminami-ku, Hiroshima City, Hiroshima Prefecture　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:30 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Curry #India #HugePortions"
1F2woeb4Zbg,How Everyone Same Order?! A City-Center Ramen Shop Packed With Regulars!,20260618,1221,https://www.youtube.com/watch?v=1F2woeb4Zbg,"Shop Name　Chuka Soba Tsubame
Map　https://goo.gl/maps/eMCVq1fpzqdLuURx8
Address　3-2 Higashikannon-cho, Nishi-ku, Hiroshima City, Hiroshima Prefecture

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:46 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#ramen #onigiri #japanesefood #chinesefood"
iSbHqRkQt_c,Japan’s Thickest Egg Omelet! This Iron-Man Couple Wakes Up at 2 AM to Prep 80 Dishes,20260618,1621,https://www.youtube.com/watch?v=iSbHqRkQt_c,"Shop name　Yosha Shokudo
Map　https://maps.app.goo.gl/VPbrE7tKqzhHRC4Z7
Address　1-13-14 Onishi, Izumisano City, Osaka Prefecture　

※ Please note that the information in this video is accurate as of the time of filming.

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Tamogoyaki #Shokudou #JapaneseStreetFood"
iQ9TPfkjBIg,Why Workers Devour 750g Rice and Fried Chicken at This Giant Japanese Diner,20260618,1654,https://www.youtube.com/watch?v=iQ9TPfkjBIg,"Shop Name Gou no Meshi
Map: https://maps.app.goo.gl/MAt7uo52LvC6K4K68
Address: 1F, Daini Okura Building, 3-2-7 Kinuta, Setagaya-ku, Tokyo

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:27 Main Content
11:06 Menu
20:18 Interview with the Older Brother
24:27 Interview with a Regular Customer

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Meat  #Gourmet #FriedChicken"
FQZNHePE77s,This $7 Japanese Udon with a Giant 2 lbs Topping Overflows the Plate! Crazy Rich Dashi,20260617,2266,https://www.youtube.com/watch?v=FQZNHePE77s,"Shop Name　Udon Tsuruta
Map　https://maps.app.goo.gl/rqQhPMH9Tji9ih8M7?g_st=ic
Address　4-3-3 Suzurandai Minami-machi, Kita-ku, Kobe, Hyogo　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:35 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Kasudon #CurryUdon #JapaneseStreetFood"
VuxzEBhgV5M,Crazy $2 Japanese Street Food! 77yo Grandma Cooks 200 Meals Solo Daily!,20260616,774,https://www.youtube.com/watch?v=VuxzEBhgV5M,"Shop Name　Kato Yakisoba & Panda Yaki Shop
Map　https://maps.app.goo.gl/HyCGoAbchyfBuU6f8
Address　2772-9 Maezawa, Tateyama-machi, Nakaniikawa District, Toyama　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:39 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Yakisoba #Okonomiyaki #JapaneseStreetFood"
E6-iWL8iqcE,Waking Up at 12 AM! Lone Chef Cooks 200 Bento Boxes & 190 Menu Items for Crazy $3 Ramen!,20260615,1600,https://www.youtube.com/watch?v=E6-iWL8iqcE,"Shop Name　Yasue Shokuhin Branch
Map　https://maps.app.goo.gl/2YiVk3kT1SidP3qk9
Address　1498-40 Nasukawa, Nakatsugawa, Gifu　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:47 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Curry #Food #JapaneseStreetFood"
7VhZ4zVOOx4,How They Keep His 25-Year-Old Chinese Diner Alive After the Chef Passed Away 4 Months Ago,20260615,2115,https://www.youtube.com/watch?v=7VhZ4zVOOx4,"Shop Name Chinese Restaurant Kogetsu
Map: https://maps.app.goo.gl/qNizEuCoHLUM2V5G7
Address: Kogetsu, 2-6-14 Koyama, Shinagawa-ku, Tokyo

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:19 Main Content
3:49 Menu
18:43 Signature Dishes
28:27 Closing

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Ramen #Gyoza #FriedRice #FriedChicken"
8TxgEhu98kM,Japanese Husband & Wife Serve 100 lbs of Pork & 150 lbs of Rice Daily! Huge $10 Set Meal,20260614,2185,https://www.youtube.com/watch?v=8TxgEhu98kM,"Shop Name　Gozoroppu
Map　https://maps.app.goo.gl/CcAmWCmLRqNEUStu9
Address　466-1 Ishii, Kasama, Ibaraki
　
※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:46 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#FriedRice #Ramen #JapaneseStreetFood"
L1ZQcF79ZlI,Why Japanese Blue-Collar Workers Flock to This Hidden Roadside Diner Every Day!,20260614,7299,https://www.youtube.com/watch?v=L1ZQcF79ZlI,"0:00 Shop name　Inter Shokudo
Map　https://maps.app.goo.gl/5HWswDGjWaFoaNry5
Address　3-16-6 Kamikari, Itoigawa City, Niigata Prefecture

23:05 Shop name　Teramae
Map　https://maps.app.goo.gl/q4hM8tcnHDfrergg7
Address　4-12-24 Kowakae, Higashiosaka City, Osaka Prefecture

1:05:26 Shop Name　Mega Fried Chicken Specialty Store Kitchen BUS STOP
Map　https://maps.app.goo.gl/GQxTYPXGALVxaV589
Address　506-3 Kofusa, Misato City, Saitama Prefecture

1:39:39 Shop Name　Soba Chaya
Map　https://maps.app.goo.gl/MY5v6Ho1vv18cHhg7?g_st=com.google.maps.preview.copy
Address　31-15 Shimona, Yamashiro-cho, Miyoshi-shi, Tokushima Prefecture　

※ Please note that the information in this video is accurate as of the time of filming.


Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Food #Japan #JapaneseStreetFood"
F4dLtePIjPE,The Hardest Working Ramen Kitchen in Hokkaido: 200 Bowls Daily,20260613,1533,https://www.youtube.com/watch?v=F4dLtePIjPE,"Shop Name　Ginparo Sapporo Teine
Map　https://maps.app.goo.gl/6EfohtC6ufb6UGeh7
Address　7-19 Tomioka 3-jo 1-chome, Teine-ku, Sapporo, Hokkaido　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:40 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Ramen #Friedrice #Hokkaido #JapaneseStreetFood"
EJPZL8YIDzU,99 Dishes in 24 hour! No Sleep Roadside Diner Packed With Hungry Workers!!,20260613,3983,https://www.youtube.com/watch?v=EJPZL8YIDzU,"Shop Name　Osaka-ya
Map　 https://goo.gl/maps/NrC2MV3GjQRpdRqN7
Address　238 Kado-nishi, Bizen City, Okayama Prefecture

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
1:34  Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#steak #friedrice #sushi #japanesestreetfood"
JE68LHru4C8,"Making 1,000 Bowls From 3:30 AM! The Brutal Daily Life of a $1.6 Japanese Udon Master!",20260612,3150,https://www.youtube.com/watch?v=JE68LHru4C8,"Shop name　Sakaeda Udon Main Store
Map　https://maps.app.goo.gl/oszoDtPks3gmwL7V7?g_st=ic
Address　2-23 Bancho 5-chome, Takamatsu City, Kagawa Prefecture　

※ Please note that the information in this video is accurate as of the time of filming.


Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Udon #Tempura #JapaneseStreetFood"
9kEMXrbfm7w,Why Is This Tokyo Chinese Restaurant Always FULL? - Non-Stop Fried Rice -,20260612,5781,https://www.youtube.com/watch?v=9kEMXrbfm7w,"Shop Name　China Yatai Juhachiban
Map　https://maps.app.goo.gl/8GwcvkFJDhuKtPUZ9
Address　2-7-7 Shinkawa, Chuo-ku, Tokyo

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:33 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#ramen #friedrice #chinesefood #japanesefood"
yihcbuQ_llo,Why Workers and Elderly Regulars Rush to This Old Udon Shop for Katsudon,20260611,2159,https://www.youtube.com/watch?v=yihcbuQ_llo,"Shop Name　Udon & Soba Takeya
Map　https://goo.gl/maps/e4cbL8Rh1XzhZk9n9
Address　1309-1 Tsufuku Honmachi, Kurume City, Fukuoka Prefecture, Japan

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:27 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#udon #soba #katsudon #tempura"
jGt89tgDH6Y,Why Workers Rush to This 6AM Ramen Shop for Huge Ramen and Rice,20260611,1529,https://www.youtube.com/watch?v=jGt89tgDH6Y,"Shop Name Ramen Shop Yamamura
Map: https://maps.app.goo.gl/b5q16sjssSEzMsgo8
Address: 1F Nakazato Building, 1-36-7 Kiso-Higashi, Machida City, Tokyo

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Main Video 
9:41 Menu
11:58 First Bowl of the Morning: Green Onion Chashu Ramen
7:48 PM The “Signboard Girl” Arrives

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Ramen #noodles #TokyoGourmet"
kfFVcofb_9M,Slicing 30lbs of Rare Wagyu Cheek! Japan’s Most Addictive $7 Garlic Beef Noodles!,20260610,1854,https://www.youtube.com/watch?v=kfFVcofb_9M,"Shop Name　Bokkake
Map　https://goo.gl/maps/B5xRLuWf2aRZ8ih96
Address　Okubo-cho 763-1, Akashi-shi, Hyogo

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
2:08 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Udon #Yakisoba #JapaneseStreetFood"
mKAeVcHFCvk,How a 36-Year-Old Woman Runs a Tiny Onigiri Food Truck in Rural Japan,20260610,2045,https://www.youtube.com/watch?v=mKAeVcHFCvk,"Shop Name　Misakiya Onigiri Kitchen Car
Map　https://maps.app.goo.gl/QeCmBNVyYYYub...
Address　Shiraki-cho, Asakita-ku, Hiroshima City, Hiroshima Prefecture, Japan

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Digest
0:20 Main Feature
8:04 Menu

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#onigiri #tempura #foodtruck #hiroshimagourmet"
PPLqclI-880,Sold Out Instantly?! Why Hundreds Line Up in the Rain for This Crazy $0.6 Street Meat!,20260609,1454,https://www.youtube.com/watch?v=PPLqclI-880,"Shop Name　Teppanyaki Horumon Yamaki
Map　https://maps.app.goo.gl/29CEr9uxVpQQTjee9
Address　2-2-7 Haginochaya, Nishinari-ku, Osaka　

※ Please note that the information in this video is accurate as of the time of filming.


Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Teppanyaki #Osaka #JapaneseStreetFood"
HKqSnPN7iSc,Inside Japan’s Hidden Seafood Paradise No Tourists Know About!,20260608,1841,https://www.youtube.com/watch?v=HKqSnPN7iSc,"Shop Name　Kagamura Shokudo Ototo Mura
Map　https://maps.app.goo.gl/XPwU3uMs9xd3BWJj8
Address　E64-1 Soumachi, Kaga, Ishikawa　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:39 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Tempura #Food #JapaneseStreetFood"
zhyeTPvGvks,Everyone Everyday? Addictive Ramen Shop Hungry Workers Visit Every Day!!,20260608,1410,https://www.youtube.com/watch?v=zhyeTPvGvks,"Shop Name　Kinpachi Ramen
Map　https://maps.app.goo.gl/yL57VmPWXziTyG596
Address　1-6-51 Nakayamashita, Kita-ku, Okayama City, Okayama Prefecture

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:47 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#ramen #chinesefood #japanesefood"
U-SrKshTvLw,He Cooks 150lbs of Meat and Rice Alone! The Brutal Daily Life of a $2.8 Bento Master!,20260607,2785,https://www.youtube.com/watch?v=U-SrKshTvLw,"Shop Name　Touchan Bento
Map　https://maps.app.goo.gl/WrC99GCqqTmNpJEg8
Address　3-17-29 Ozone, Kita-ku, Nagoya, Aichi　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
1:01 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Bento #Lunchbox #JapaneseStreetFood"
d-gq2i1hqBU,Solo Chef vs Non-Stop Fried Rice Rush! The Ultimate Japanese Heavy-Diner.,20260607,9066,https://www.youtube.com/watch?v=d-gq2i1hqBU,"0:00 Shop Name　Isshin-tei
Map　https://maps.app.goo.gl/vgUEaebMLfPsXMwq5
Address　Amimoto Building, 8-2 Higashikanon-cho, Nishi-ku, Hiroshima City, Hiroshima Prefecture

27:54 Shop name　Chinese Cuisine Piman
Map　https://maps.app.goo.gl/SswE8L1eraDvkSef8
Address　3-30 Matsubaracho, Nishinomiya City, Hyogo Prefecture

1:21:50 Shop Name　Yosuko
Map　https://goo.gl/maps/MSYFVAiZPn1hyeaYA
Address　Nakaaoki 1-11-1, Kawaguchi-shi, Saitama

2:06:01 Shop Name　Kotobuki
Map　https://maps.app.goo.gl/6EGfdWopqkpReToWA
Address　Veil House 1A, 2-7-45 Masuzumi, Kanazawa City, Ishikawa Prefecture　

※ Please note that the information in this video is accurate as of the time of filming.


Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Food #Japan #JapaneseStreetFood"
izjhiA4FN0Y,Sold Out in 10 Mins! Why Everyone in Japan Rushes for This Insane $8 Chashu Fried Rice!,20260606,1989,https://www.youtube.com/watch?v=izjhiA4FN0Y,"Shop Name　Tamagawaya Saketen
Map　https://maps.app.goo.gl/isJfa2Lzrn2D48aR8
Address　7-34-1 Nishi Kamata, Ota-ku, Tokyo　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:39 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Tokyo #Food #JapaneseStreetFood"
Y2XaIlY7W1U,My Stomach Is Bursting! Inside Japan’s Coziest $3 Diner Run by an Energetic Landlady!,20260605,1812,https://www.youtube.com/watch?v=Y2XaIlY7W1U,"Shop Name　Daiichi Syokudo
Map　https://maps.app.goo.gl/ZR2Tfa2J41FPXTqZ7
Address　1-4-4 Nakamachi, Kamifurano-cho, Sorachi-gun, Hokkaido　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:48 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Ramen #Hokkaido #JapaneseStreetFood"
GEsgYRc12aA,How a Young Woman and an 82-Year-Old Grandma Run a Busy Bento Diner in Japan,20260604,921,https://www.youtube.com/watch?v=GEsgYRc12aA,"Name　Ka-den Ryori Hana
Map　https://maps.app.goo.gl/kxH96ZyVsiEDURjh6
Address　2-1-30 Shime-Chuo, Shime-cho, Kasuya-gun, Fukuoka

0:00 Digest
0:06 Main story

※ Please note that the information in this video is accurate as of the time of filming.

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Tempura #Bento #Japanese foodShop Name"
apAR65E3jF4,Why This 80-Year-Old Asakusa Tempura Bowl Shop Uses Sashimi-Grade Fish — and How It’s Made,20260604,2202,https://www.youtube.com/watch?v=apAR65E3jF4,"Shop Name Tendon Masaru MASARU
Map: 1-32-2 Asakusa, Taito-ku, Tokyo
Address: https://maps.app.goo.gl/pGajAX93Bvd4jdYdA

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:44 Main Content
19:30 Menu

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Tempura #TempuraDonburi #japanesestreetfood"
2altTvgllaQ,Shocking $3! Why This 3rd Gen Master Chef Sacrificed Profit for Japan’s Most Addictive Noodles!,20260603,1245,https://www.youtube.com/watch?v=2altTvgllaQ,"Shop name　Ginza Ichifuku Main Store
Map　https://maps.app.goo.gl/jxuALcRDgM4V8DGm8
Address　10 Ginza, Tokushima City, Tokushima Prefecture
　
※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:49 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Ramen #Friedrice #JapaneseStreetFood"
UlJPEShEcfQ,He Kept Making Shrimp Tempura Bigger until It Reached 3lbs! Crazy $6 Japan Udon Shop!,20260602,3045,https://www.youtube.com/watch?v=UlJPEShEcfQ,"Shop Name　Noodle Restaurant Mimatsu
Map　https://goo.gl/maps/tS5KnH5XnD3h9yJG9
Address　Sunrise Kitano 1F, Kamiyagawa-cho 1038-27, Kamigyo-ku, Kyoto-shi, Kyoto

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
1:30 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Udon #Tempura #JapaneseStreetFood"
JUsOjBgdpGs,Insane Wok Skills! The Fast-Paced Kitchen of a Legendary Japanese-Chinese Diner,20260602,3839,https://www.youtube.com/watch?v=JUsOjBgdpGs,"Shop Name　Olympic Hanten
Map: https://goo.gl/maps/ZEjfCw78KtXJz97A7
Address: Tatsuta Nishi 5-4-15, Ikaruga-cho, Ikoma-gun, Nara

※ Please note that the information in this video is accurate as of the time of filming.


Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#FriedRice #Ramen #JapaneseStreetFood"
FSxvfOJNygo,How Does He Even Make Money?! Japan’s Most Generous Chef Serves an Insane $7 Meat Feast!,20260601,1855,https://www.youtube.com/watch?v=FSxvfOJNygo,"Shop Name　Takaratei
Map　https://maps.app.goo.gl/Mw7bzh57CtPzAyo77?g_st=ic
Address　1-1-6 Asahi, Nishinari-ku, Osaka　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:36 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#HamburgSteak #Steak #JapaneseStreetFood"
BY-hvIN-NzM,Steakhouse in a Small Village! Everyone Orders the Shocking Large Steak!,20260531,1957,https://www.youtube.com/watch?v=BY-hvIN-NzM,"Shop Name　Steak House Itsuki
Map　https://maps.app.goo.gl/D5uUKUciQuMfQsg4A
Address　507-1 Fukutomi, Wake-cho, Wake-gun, Okayama Prefecture

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:43 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#steak #meat #japanesefood"
fHVzLoycS2o,The 3-Hour Midnight Ramen Rush: Japan's Ultimate Street Food Stall.,20260531,7429,https://www.youtube.com/watch?v=fHVzLoycS2o,"0:00 Shop Name　Yatai Ramen Menya Miyabi
Map　https://maps.app.goo.gl/FQaYqPvSzN4b9BAD6
Address　Urawa Misono Station Exit 2, 12-3887 Misono Daimon Miyashita, Midori-ku, Saitama City, Saitama

19:34 Shop Name: Small Diner Hiro
Map https://maps.app.goo.gl/tysvLGH4E6R9Fo81A
Address: 1-8-1-109, Kusatsuko, Nishi-ku, Hiroshima City, Hiroshima Prefecture　

54:15 Shop Name　Udon Izakaya Masaka
Map　https://maps.app.goo.gl/MmPYcFrHMTD9v86cA
Address　1945-1 Norizukicho, Takasaki, Gunma Prefecture

1:36:58 Shop Name　Diner MARUKO
Map　https://goo.gl/maps/Sc8qgqgFq6oNE4AE8
Address　Shimohori 41-7, Toyama-shi, Toyama

※ Please note that the information in this video is accurate as of the time of filming.

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Food #Japan #JapaneseStreetFood"
Ndymp9d_GEs,Served in 60 Seconds! Why Locals Rush for This Insane $6 Crispy Pork Cutlet!,20260530,1991,https://www.youtube.com/watch?v=Ndymp9d_GEs,"Shop Name　Tonkatsu Oofuji Horie
Map　https://maps.app.goo.gl/PSwJnE9pjH4gZiws5
Address　1-11-3 Kitahorie, Nishi-ku, Osaka　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:25 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Tonkatsu #porkcutlet #JapaneseStreetFood"
9HYAXUswkFs,"1,000 Pork Buns at Morning! Inside a Taiwanese Family Restaurant in Japan",20260530,4545,https://www.youtube.com/watch?v=9HYAXUswkFs,"Shop Name　Taiwanese Home Cuisine, Huang's House
Map　https://maps.app.goo.gl/6sQhs6w6huSTwrWo6
Address　3-16-2 Kusunoki-cho, Nishi-ku, Hiroshima-shi, Hiroshima 733-0002

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:52 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#friedrice #porkbun #taiwanesefood #japanesestreetfood"
H9s7-56Sfzc,"Why 70,000 People Rush to This 24/7 Tiny $7 Japanese Ramen Stall？",20260529,2432,https://www.youtube.com/watch?v=H9s7-56Sfzc,"Shop Name  Osaka Mugikaze Shinsaibashi Branch
Map https://maps.app.goo.gl/4TFSRTmBqBipyMDF8
Address 1-14-24 Higashi-Shinsaibashi, Chuo-ku, Osaka City, Osaka Prefecture

Shop Name Oedo Knives Shinsaibashi Store [Oedo Knives]
Map https://maps.app.goo.gl/F8k8HFCeQqMrtCfH6
Address 1-14-25 Higashi-Shinsaibashi, Chuo-ku, Osaka City, Osaka Prefecture
https://oedoknives.com/　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:39 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Ramen #chashu #JapaneseStreetFood"
Ziakj_Krn4I,God-Tier Wok Skills! One Man Defeats a 20-Seat Rush with Legendary Fried Rice!,20260529,1860,https://www.youtube.com/watch?v=Ziakj_Krn4I,"Shop Name　Menya Genkai
Map　https://maps.app.goo.gl/9Jj4PF622t2F8eEg7
Address　1-7-21 Umamikita, Koryo-cho, Kitakatsuragi-gun, Nara Prefecture　

※ Please note that the information in this video is accurate as of the time of filming.


Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Ramen #Friedrice #JapaneseStreetFood"
W4wqguVSfig,Inside a Tiny 2-Tsubo Bento Shop: A Mother of Three Running $3.19 Lunch Boxes from 4 A.M.,20260528,1824,https://www.youtube.com/watch?v=W4wqguVSfig,"Name: Obento-ya no babachan
Map https://maps.app.goo.gl/6JZWxwJKjPeukWHd9
Address 3-8-9 Shimehigashi, Shime-cho, Kasuya-gun, Fukuoka

 ※Please note that the information in this video is accurate as of the time of filming.

0:00 Main
3:46 Early morning work
5:03 Cook eggs
8:00 Pack lunch
11:53 Back to Mother
17:39 Menu
18:30 Delivery
23:41 Business
24:43 Interview
26:53 Realities of Management
28:37 Insert

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#Bento #Family #Fukuoka GourmetShop Name"
riRi9LMuqDI,Only $6! The Hidden Japanese Diner Slaying 1.5lbs Massive Rice,20260527,3216,https://www.youtube.com/watch?v=riRi9LMuqDI,"Shop Name　Taiyo Shokudo
Map　https://maps.app.goo.gl/3eJhDJ59jDvyADFV6
Address　1F Hideyama Building, 7-40-5 Nakamura-cho, Nakamura-ku, Nagoya, Aichi　

※ Please note that the information in this video is accurate as of the time of filming.

0:00 Preview　
0:49 Main Content

Japanese Food Noodles
https://www.youtube.com/channel/UCxnZ8xQrppBhwj-_wuzWfIA

#FriedRice #WokSkills #JapaneseFood #StreetFood"
